,Location,Start date,traveler_count,Station,OS X,OS Y,Latitude,Longitude,Zone,Postcode
315,Canary Wharf,2024-12-08,50,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
316,Canary Wharf,2024-12-09,120,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
317,Canary Wharf,2024-12-10,125,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
318,Canary Wharf,2024-12-11,138,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
319,Canary Wharf,2024-12-12,106,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
320,Canary Wharf,2024-12-13,112,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
321,Canary Wharf,2024-12-14,116,Canary Wharf,537558.0,180153.0,51.50357837512887,-0.0194668401393244,2,E14 4QS
322,Chelsea,2024-12-01,177,,,,,,,
323,Chelsea,2024-12-02,329,,,,,,,
324,Chelsea,2024-12-03,394,,,,,,,
325,Chelsea,2024-12-04,357,,,,,,,
326,Chelsea,2024-12-05,299,,,,,,,
327,Chelsea,2024-12-06,340,,,,,,,
328,Chelsea,2024-12-07,153,,,,,,,
329,Chelsea,2024-12-08,127,,,,,,,
330,Chelsea,2024-12-09,309,,,,,,,
331,Chelsea,2024-12-10,312,,,,,,,
332,Chelsea,2024-12-11,346,,,,,,,
333,Chelsea,2024-12-12,309,,,,,,,
334,Chelsea,2024-12-13,303,,,,,,,
335,Chelsea,2024-12-14,282,,,,,,,
336,Clapham,2024-12-01,51,,,,,,,
337,Clapham,2024-12-02,29,,,,,,,
338,Clapham,2024-12-03,47,,,,,,,
339,Clapham,2024-12-04,64,,,,,,,
340,Clapham,2024-12-05,44,,,,,,,
341,Clapham,2024-12-06,59,,,,,,,
342,Clapham,2024-12-07,36,,,,,,,
343,Clapham,2024-12-08,29,,,,,,,
344,Clapham,2024-12-09,49,,,,,,,
345,Clapham,2024-12-10,49,,,,,,,
346,Clapham,2024-12-11,62,,,,,,,
347,Clapham,2024-12-12,57,,,,,,,
348,Clapham,2024-12-13,51,,,,,,,
349,Clapham,2024-12-14,65,,,,,,,
350,Clapham Common,2024-12-01,60,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
351,Clapham Common,2024-12-02,93,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
352,Clapham Common,2024-12-03,69,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
353,Clapham Common,2024-12-04,72,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
354,Clapham Common,2024-12-05,64,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
355,Clapham Common,2024-12-06,59,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
356,Clapham Common,2024-12-07,49,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
357,Clapham Common,2024-12-08,43,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
358,Clapham Common,2024-12-09,67,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
359,Clapham Common,2024-12-10,102,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
360,Clapham Common,2024-12-11,86,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
361,Clapham Common,2024-12-12,60,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
362,Clapham Common,2024-12-13,74,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
363,Clapham Common,2024-12-14,81,Clapham Common,529428.0,175291.0,51.46180344580792,-0.1383149013879234,2,SW4 7AJ
364,Clapham Junction,2024-12-01,125,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
365,Clapham Junction,2024-12-02,198,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
366,Clapham Junction,2024-12-03,219,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
367,Clapham Junction,2024-12-04,242,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
368,Clapham Junction,2024-12-05,187,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
369,Clapham Junction,2024-12-06,250,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
370,Clapham Junction,2024-12-07,123,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
371,Clapham Junction,2024-12-08,110,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
372,Clapham Junction,2024-12-09,213,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
373,Clapham Junction,2024-12-10,232,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
374,Clapham Junction,2024-12-11,211,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
375,Clapham Junction,2024-12-12,215,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
376,Clapham Junction,2024-12-13,216,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
377,Clapham Junction,2024-12-14,198,Clapham Junction,527198.0,175520.0,51.464366507789435,-0.1703150005441662,2,SW11 2QP
378,Clapham Junction_OLD,2024-12-01,9,,,,,,,
379,Clapham Junction_OLD,2024-12-02,8,,,,,,,
380,Clapham Junction_OLD,2024-12-03,14,,,,,,,
381,Clapham Junction_OLD,2024-12-04,17,,,,,,,
382,Clapham Junction_OLD,2024-12-05,10,,,,,,,
383,Clapham Junction_OLD,2024-12-06,12,,,,,,,
384,Clapham Junction_OLD,2024-12-07,10,,,,,,,
385,Clapham Junction_OLD,2024-12-08,7,,,,,,,
386,Clapham Junction_OLD,2024-12-09,10,,,,,,,
387,Clapham Junction_OLD,2024-12-10,5,,,,,,,
388,Clapham South,2024-12-01,5,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
389,Clapham South,2024-12-02,7,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
390,Clapham South,2024-12-03,20,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
391,Clapham South,2024-12-04,16,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
392,Clapham South,2024-12-05,11,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
393,Clapham South,2024-12-06,9,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
394,Clapham South,2024-12-07,18,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
395,Clapham South,2024-12-08,8,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
396,Clapham South,2024-12-09,12,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
397,Clapham South,2024-12-10,12,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
398,Clapham South,2024-12-11,20,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
399,Clapham South,2024-12-12,11,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
400,Clapham South,2024-12-13,13,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
401,Clapham South,2024-12-14,23,Clapham South,528782.0,174259.0,51.45267624920499,-0.1479840683302919,"2,3",SW12 9DU
402,Clerkenwell,2024-12-01,96,,,,,,,
403,Clerkenwell,2024-12-02,305,,,,,,,
404,Clerkenwell,2024-12-03,299,,,,,,,
405,Clerkenwell,2024-12-04,321,,,,,,,
406,Clerkenwell,2024-12-05,235,,,,,,,
407,Clerkenwell,2024-12-06,225,,,,,,,
408,Clerkenwell,2024-12-07,113,,,,,,,
409,Clerkenwell,2024-12-08,98,,,,,,,
410,Clerkenwell,2024-12-09,259,,,,,,,
411,Clerkenwell,2024-12-10,292,,,,,,,
412,Clerkenwell,2024-12-11,290,,,,,,,
413,Clerkenwell,2024-12-12,296,,,,,,,
414,Clerkenwell,2024-12-13,223,,,,,,,
415,Clerkenwell,2024-12-14,156,,,,,,,
416,Covent Garden,2024-12-01,129,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
417,Covent Garden,2024-12-02,247,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
418,Covent Garden,2024-12-03,277,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
419,Covent Garden,2024-12-04,267,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
420,Covent Garden,2024-12-05,202,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
421,Covent Garden,2024-12-06,161,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
422,Covent Garden,2024-12-07,113,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
423,Covent Garden,2024-12-08,99,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
424,Covent Garden,2024-12-09,217,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
425,Covent Garden,2024-12-10,264,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
426,Covent Garden,2024-12-11,240,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
427,Covent Garden,2024-12-12,246,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
428,Covent Garden,2024-12-13,170,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
429,Covent Garden,2024-12-14,176,Covent Garden,530242.0,180982.0,51.51276003353218,-0.1245068937369663,1,WC2E 9JT
430,Cubitt Town,2024-12-01,42,,,,,,,
431,Cubitt Town,2024-12-02,54,,,,,,,
432,Cubitt Town,2024-12-03,67,,,,,,,
433,Cubitt Town,2024-12-04,60,,,,,,,
434,Cubitt Town,2024-12-05,43,,,,,,,
435,Cubitt Town,2024-12-06,65,,,,,,,
436,Cubitt Town,2024-12-07,28,,,,,,,
437,Cubitt Town,2024-12-08,35,,,,,,,
438,Cubitt Town,2024-12-09,62,,,,,,,
439,Cubitt Town,2024-12-10,44,,,,,,,
440,Cubitt Town,2024-12-11,55,,,,,,,
441,Cubitt Town,2024-12-12,44,,,,,,,
442,Cubitt Town,2024-12-13,50,,,,,,,
443,Cubitt Town,2024-12-14,61,,,,,,,
444,De Beauvoir Town,2024-12-01,23,,,,,,,
445,De Beauvoir Town,2024-12-02,30,,,,,,,
446,De Beauvoir Town,2024-12-03,30,,,,,,,
447,De Beauvoir Town,2024-12-04,36,,,,,,,
448,De Beauvoir Town,2024-12-05,40,,,,,,,
449,De Beauvoir Town,2024-12-06,35,,,,,,,
450,De Beauvoir Town,2024-12-07,14,,,,,,,
451,De Beauvoir Town,2024-12-08,10,,,,,,,
452,De Beauvoir Town,2024-12-09,28,,,,,,,
453,De Beauvoir Town,2024-12-10,34,,,,,,,
454,De Beauvoir Town,2024-12-11,36,,,,,,,
455,De Beauvoir Town,2024-12-12,38,,,,,,,
456,De Beauvoir Town,2024-12-13,23,,,,,,,
457,De Beauvoir Town,2024-12-14,36,,,,,,,
458,Earl's Court,2024-12-01,143,,,,,,,
459,Earl's Court,2024-12-02,203,,,,,,,
460,Earl's Court,2024-12-03,218,,,,,,,
461,Earl's Court,2024-12-04,239,,,,,,,
462,Earl's Court,2024-12-05,211,,,,,,,
463,Earl's Court,2024-12-06,226,,,,,,,
464,Earl's Court,2024-12-07,112,,,,,,,
465,Earl's Court,2024-12-08,87,,,,,,,
466,Earl's Court,2024-12-09,178,,,,,,,
467,Earl's Court,2024-12-10,184,,,,,,,
468,Earl's Court,2024-12-11,195,,,,,,,
469,Earl's Court,2024-12-12,217,,,,,,,
470,Earl's Court,2024-12-13,172,,,,,,,
471,Earl's Court,2024-12-14,181,,,,,,,
472,East Putney,2024-12-01,12,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
473,East Putney,2024-12-02,16,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
474,East Putney,2024-12-03,18,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
475,East Putney,2024-12-04,12,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
476,East Putney,2024-12-05,10,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
477,East Putney,2024-12-06,22,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
478,East Putney,2024-12-07,6,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
479,East Putney,2024-12-08,6,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
480,East Putney,2024-12-09,6,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
481,East Putney,2024-12-10,13,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
482,East Putney,2024-12-11,13,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
483,East Putney,2024-12-12,11,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
484,East Putney,2024-12-13,15,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
485,East Putney,2024-12-14,11,East Putney,524387.0,174840.0,51.45887944035384,-0.2109982315959417,"2,3",SW15 6SN
486,Elephant & Castle,2024-12-01,91,,,,,,,
487,Elephant & Castle,2024-12-02,188,,,,,,,
488,Elephant & Castle,2024-12-03,206,,,,,,,
489,Elephant & Castle,2024-12-04,210,,,,,,,
490,Elephant & Castle,2024-12-05,156,,,,,,,
491,Elephant & Castle,2024-12-06,168,,,,,,,
492,Elephant & Castle,2024-12-07,74,,,,,,,
493,Elephant & Castle,2024-12-08,59,,,,,,,
494,Elephant & Castle,2024-12-09,156,,,,,,,
495,Elephant & Castle,2024-12-10,175,,,,,,,
496,Elephant & Castle,2024-12-11,183,,,,,,,
497,Elephant & Castle,2024-12-12,146,,,,,,,
498,Elephant & Castle,2024-12-13,143,,,,,,,
499,Elephant & Castle,2024-12-14,125,,,,,,,
500,Euston,2024-12-01,130,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
501,Euston,2024-12-02,321,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
502,Euston,2024-12-03,348,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
503,Euston,2024-12-04,343,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
504,Euston,2024-12-05,296,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
505,Euston,2024-12-06,260,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
506,Euston,2024-12-07,77,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
507,Euston,2024-12-08,78,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
508,Euston,2024-12-09,284,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
509,Euston,2024-12-10,332,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
510,Euston,2024-12-11,324,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
511,Euston,2024-12-12,341,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
512,Euston,2024-12-13,235,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
513,Euston,2024-12-14,143,Euston,529587.0,182735.0,51.528664114832,-0.1332964708191512,1,NW1 2DU
514,Farringdon,2024-12-01,19,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
515,Farringdon,2024-12-02,91,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
516,Farringdon,2024-12-03,108,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
517,Farringdon,2024-12-04,91,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
518,Farringdon,2024-12-05,77,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
519,Farringdon,2024-12-06,67,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
520,Farringdon,2024-12-07,15,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
521,Farringdon,2024-12-08,22,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
522,Farringdon,2024-12-09,76,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
523,Farringdon,2024-12-10,87,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
524,Farringdon,2024-12-11,94,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
525,Farringdon,2024-12-12,80,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
526,Farringdon,2024-12-13,67,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
527,Farringdon,2024-12-14,30,Farringdon,531585.0,181844.0,51.52019551919777,-0.1048430613167642,1,EC1M 6BY
528,Finsbury,2024-12-01,59,,,,,,,
529,Finsbury,2024-12-02,128,,,,,,,
530,Finsbury,2024-12-03,160,,,,,,,
531,Finsbury,2024-12-04,146,,,,,,,
532,Finsbury,2024-12-05,143,,,,,,,
533,Finsbury,2024-12-06,124,,,,,,,
534,Finsbury,2024-12-07,45,,,,,,,
535,Finsbury,2024-12-08,39,,,,,,,
536,Finsbury,2024-12-09,124,,,,,,,
537,Finsbury,2024-12-10,144,,,,,,,
538,Finsbury,2024-12-11,139,,,,,,,
539,Finsbury,2024-12-12,133,,,,,,,
540,Finsbury,2024-12-13,104,,,,,,,
541,Finsbury,2024-12-14,86,,,,,,,
542,Fitzrovia,2024-12-01,113,,,,,,,
543,Fitzrovia,2024-12-02,280,,,,,,,
544,Fitzrovia,2024-12-03,330,,,,,,,
545,Fitzrovia,2024-12-04,325,,,,,,,
546,Fitzrovia,2024-12-05,255,,,,,,,
547,Fitzrovia,2024-12-06,248,,,,,,,
548,Fitzrovia,2024-12-07,99,,,,,,,
549,Fitzrovia,2024-12-08,61,,,,,,,
550,Fitzrovia,2024-12-09,277,,,,,,,
551,Fitzrovia,2024-12-10,323,,,,,,,
552,Fitzrovia,2024-12-11,316,,,,,,,
553,Fitzrovia,2024-12-12,272,,,,,,,
554,Fitzrovia,2024-12-13,227,,,,,,,
555,Fitzrovia,2024-12-14,162,,,,,,,
556,Fulham,2024-12-01,165,,,,,,,
557,Fulham,2024-12-02,255,,,,,,,
558,Fulham,2024-12-03,271,,,,,,,
559,Fulham,2024-12-04,271,,,,,,,
560,Fulham,2024-12-05,269,,,,,,,
561,Fulham,2024-12-06,286,,,,,,,
562,Fulham,2024-12-07,131,,,,,,,
563,Fulham,2024-12-08,147,,,,,,,
564,Fulham,2024-12-09,250,,,,,,,
565,Fulham,2024-12-10,248,,,,,,,
566,Fulham,2024-12-11,244,,,,,,,
567,Fulham,2024-12-12,250,,,,,,,
568,Fulham,2024-12-13,225,,,,,,,
569,Fulham,2024-12-14,222,,,,,,,
570,Guildhall,2024-12-01,10,,,,,,,
571,Guildhall,2024-12-02,85,,,,,,,
572,Guildhall,2024-12-03,102,,,,,,,
573,Guildhall,2024-12-04,115,,,,,,,
574,Guildhall,2024-12-05,73,,,,,,,
575,Guildhall,2024-12-06,67,,,,,,,
576,Guildhall,2024-12-07,9,,,,,,,
577,Guildhall,2024-12-08,9,,,,,,,
578,Guildhall,2024-12-09,89,,,,,,,
579,Guildhall,2024-12-10,100,,,,,,,
580,Guildhall,2024-12-11,122,,,,,,,
581,Guildhall,2024-12-12,99,,,,,,,
582,Guildhall,2024-12-13,58,,,,,,,
583,Guildhall,2024-12-14,10,,,,,,,
584,Hackney Central,2024-12-01,88,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
585,Hackney Central,2024-12-02,136,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
586,Hackney Central,2024-12-03,138,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
587,Hackney Central,2024-12-04,144,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
588,Hackney Central,2024-12-05,125,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
589,Hackney Central,2024-12-06,140,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
590,Hackney Central,2024-12-07,49,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
591,Hackney Central,2024-12-08,53,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
592,Hackney Central,2024-12-09,132,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
593,Hackney Central,2024-12-10,131,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
594,Hackney Central,2024-12-11,139,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
595,Hackney Central,2024-12-12,127,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
596,Hackney Central,2024-12-13,117,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
597,Hackney Central,2024-12-14,112,Hackney Central,534922.0,184943.0,51.54725735659255,-0.0555895118024949,2,E8 1LL
598,Hackney Wick,2024-12-01,9,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
599,Hackney Wick,2024-12-02,9,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
600,Hackney Wick,2024-12-03,20,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
601,Hackney Wick,2024-12-04,21,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
602,Hackney Wick,2024-12-05,14,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
603,Hackney Wick,2024-12-06,24,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
604,Hackney Wick,2024-12-07,9,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
605,Hackney Wick,2024-12-08,4,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
606,Hackney Wick,2024-12-09,37,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
607,Hackney Wick,2024-12-10,26,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
608,Hackney Wick,2024-12-11,17,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
609,Hackney Wick,2024-12-12,19,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
610,Hackney Wick,2024-12-13,23,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
611,Hackney Wick,2024-12-14,21,Hackney Wick,537036.0,184588.0,51.54355836778055,-0.0252595027702908,2,E9 5ER
612,Haggerston,2024-12-01,157,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
613,Haggerston,2024-12-02,255,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
614,Haggerston,2024-12-03,289,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
615,Haggerston,2024-12-04,266,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
616,Haggerston,2024-12-05,230,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
617,Haggerston,2024-12-06,310,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
618,Haggerston,2024-12-07,150,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
619,Haggerston,2024-12-08,128,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
620,Haggerston,2024-12-09,238,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
621,Haggerston,2024-12-10,271,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
622,Haggerston,2024-12-11,274,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
623,Haggerston,2024-12-12,275,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
624,Haggerston,2024-12-13,228,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
625,Haggerston,2024-12-14,267,Haggerston,533560.0,183953.0,51.53868460901327,-0.0755952577608923,2,E8 4DY
626,Hammersmith,2024-12-01,191,,,,,,,
627,Hammersmith,2024-12-02,308,,,,,,,
628,Hammersmith,2024-12-03,321,,,,,,,
629,Hammersmith,2024-12-04,340,,,,,,,
630,Hammersmith,2024-12-05,238,,,,,,,
631,Hammersmith,2024-12-06,281,,,,,,,
632,Hammersmith,2024-12-07,145,,,,,,,
633,Hammersmith,2024-12-08,102,,,,,,,
634,Hammersmith,2024-12-09,300,,,,,,,
635,Hammersmith,2024-12-10,297,,,,,,,
636,Hammersmith,2024-12-11,277,,,,,,,
637,Hammersmith,2024-12-12,267,,,,,,,
638,Hammersmith,2024-12-13,262,,,,,,,
639,Hammersmith,2024-12-14,213,,,,,,,
640,Holborn,2024-12-01,209,Holborn,530553.0,181488.0,51.51723554139566,-0.1198405066029367,1,WC2B 6AA
641,Holborn,2024-12-02,672,Holborn,530553.0,181488.0,51.51723554139566,-0.1198405066029367,1,WC2B 6AA
642,Holborn,2024-12-03,824,Holborn,530553.0,181488.0,51.51723554139566,-0.1198405066029367,1,WC2B 6AA
643,Holborn,2024-12-04,765,Holborn,530553.0,181488.0,51.51723554139566,-0.1198405066029367,1,WC2B 6AA
